"ecosystem","name","version","declared_license","scope","source","checksum"
"cargo","form_urlencoded","1.2.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-url","cb4cb245038516f5f85277875cdaa4f7d2c9a0fa0468de06ed190163b1581fcf"
"cargo","funty","2.0.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/myrrlyn/funty","e6d5a32815ae3f33302d95fdcb2ce17862f8c65363dcfd29360480ba1001fc9c"
"cargo","futures-channel","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","b1f9e3d69d39e4862ffed03ed071a76f9a13ba1d9109d355b0f0aa6b15e393c4"
"cargo","futures-core","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","92d699e522242e69e3003b94ecc1f960f3a5e015aa7c5d7486e65ad01dd94f5e"
"cargo","futures-executor","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","031b47cf1a3c6cc8bc2fc76cd437f521619387907d469316e7c0bc278f1f5432"
"cargo","futures-intrusive","0.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Matthias247/futures-intrusive","1d930c203dd0b6ff06e0201a4a2fe9149b43c684fd4420555b26d21b1a02956f"
"cargo","futures-io","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","53c0fa8157de1303bfffdaa1cc2a673bfffb60102f76b0ef4441659124373fed"
"cargo","futures-lite","2.6.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/futures-lite/2.6.1","f78e10609fe0e0b3f4157ffab1876319b5b0db102a2c60dc4626306dc46b44ad"
"cargo","futures-macro","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","9fb9654ba8355388abeb8dcb4fc62f511300867002afc858860463bdd9fe0c44"
"cargo","futures-sink","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","1944426bf7d03f1d14f708785e4b33efd750b36d48a157b836b3efc15ede8e1d"
"cargo","futures-task","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","cd417de3d1d015fc3bfd2b1ea46dfc7bab72ef86f1cc7cc9c78e728b34a6d1fd"
"cargo","futures-util","0.3.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/futures-rs","0d50a92467f8ba5dd6e3ee5d4bd04d73ab2e4e1c44474a0674821dfce14b79bc"
"cargo","gdk","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdk/0.18.2","d9f245958c627ac99d8e529166f9823fb3b838d1d41fd2b297af3075093c2691"
"cargo","gdk-pixbuf","0.18.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdk-pixbuf/0.18.5","50e1f5f1b0bfb830d6ccc8066d18db35c487b1b2b1e8589b5dfe9f07e8defaec"
"cargo","gdk-pixbuf-sys","0.18.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdk-pixbuf-sys/0.18.0","3f9839ea644ed9c97a34d129ad56d38a25e6756f99f3a88e15cd39c20629caf7"
"cargo","gdk-sys","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdk-sys/0.18.2","5c2d13f38594ac1e66619e188c6d5a1adb98d11b2fcf7894fc416ad76aa2f3f7"
"cargo","gdkwayland-sys","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdkwayland-sys/0.18.2","140071d506d223f7572b9f09b5e155afbd77428cd5cc7af8f2694c41d98dfe69"
"cargo","gdkx11","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdkx11/0.18.2","3caa00e14351bebbc8183b3c36690327eb77c49abc2268dd4bd36b856db3fbfe"
"cargo","gdkx11-sys","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gdkx11-sys/0.18.2","6e2e7445fe01ac26f11601db260dd8608fe172514eb63b3b5e261ea6b0f4428d"
"cargo","generic-array","0.14.7","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/fizyk20/generic-array.git","85649ca51fd72272d7821adaf274ad91c288277713d9c18820d8499a7ff69e9a"
"cargo","getrandom","0.2.17","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/getrandom","ff2abc00be7fca6ebc474524697ae276ad847ad0a6b3faa4bcb027e9a4614ad0"
"cargo","getrandom","0.3.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/getrandom","899def5c37c4fd7b2664648c28120ecec138e4d395b459e5ca34f9cce2dd77fd"
"cargo","getrandom","0.4.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-random/getrandom","300e883d756b2e4ec94e02791f39b04b522276138852cfc41d9fb7e904106099"
"cargo","gio","0.18.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gio/0.18.4","d4fc8f532f87b79cbc51a79748f16a6828fb784be93145a322fa14d06d354c73"
"cargo","gio-sys","0.18.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gio-sys/0.18.1","37566df850baf5e4cb0dfb78af2e4b9898d817ed9263d1090a2df958c64737d2"
"cargo","glib","0.18.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/glib/0.18.5","233daaf6e83ae6a12a52055f568f9d7cf4671dabb78ff9560ab6da230ce00ee5"
"cargo","glib-macros","0.18.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/glib-macros/0.18.5","0bb0228f477c0900c880fd78c8759b95c7636dbd7842707f49e132378aa2acdc"
"cargo","glib-sys","0.18.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/glib-sys/0.18.1","063ce2eb6a8d0ea93d2bf8ba1957e78dbab6be1c2220dd3daca57d5a9d869898"
"cargo","glob","0.3.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/glob","e4eba85ea1d0a966a983acd07deee566e67395d2d96b6fb39e62b5a833f1eb0b"
"cargo","gobject-sys","0.18.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gobject-sys/0.18.0","0850127b514d1c4a4654ead6dedadb18198999985908e6ffe4436f53c785ce44"
"cargo","gtk","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gtk/0.18.2","fd56fb197bfc42bd5d2751f4f017d44ff59fbb58140c6b49f9b3b2bdab08506a"
"cargo","gtk-sys","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gtk-sys/0.18.2","8f29a1c21c59553eb7dd40e918be54dccd60c52b049b75119d5d96ce6b624414"
"cargo","gtk3-macros","0.18.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/gtk3-macros/0.18.2","52ff3c5b21f14f0736fed6dcfc0bfb4225ebf5725f3c0209edeec181e4d73e9d"
"cargo","hashbrown","0.12.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/hashbrown","8a9ee70c43aaf417c914396645a0fa852624801b24ebb7ae78fe8272889ac888"
"cargo","hashbrown","0.14.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/hashbrown","e5274423e17b7c9fc20b6e7e208532f9b19825d82dfd615708b70edd83df41f1"
"cargo","hashbrown","0.15.5","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/hashbrown","9229cfe53dfd69f0609a49f65461bd93001ea1ef889cd5529dd176593f5338a1"
"cargo","hashbrown","0.17.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/hashbrown","ed5909b6e89a2db4456e54cd5f673791d7eca6732202bbf2a9cc504fe2f9b84a"
"cargo","hashlink","0.9.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/kyren/hashlink","6ba4ff7128dee98c7dc9794b6a411377e1404dba1c97deb8d1a55297bd25d8af"
"cargo","hashlink","0.10.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/kyren/hashlink","7382cf6263419f2d8df38c55d7da83da5c18aef87fc7a7fc1fb1e344edfe14c1"
"cargo","heck","0.4.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/heck/0.4.1","95505c38b4572b2d910cecb0281560f54b440a19336cbbcb27bf6ce6adc6f5a8"
"cargo","heck","0.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/withoutboats/heck","2304e00983f87ffb38b55b444b5e3b60a884b5d30c0fca7d82fe33449bbe55ea"
"cargo","hermit-abi","0.5.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/hermit-abi/0.5.2","fc0fef456e4baa96da950455cd02c081ca953b141298e41db3fc7e36b1da849c"
"cargo","hex","0.4.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/KokaKiwi/rust-hex","7f24254aa9a54b5c858eaee2f5bccdb46aaf0e486a595ed5fd8f86ba55232a70"
"cargo","hisfuture","0.1.0","Matias Escobedo, persona natural; PolyForm Noncommercial 1.0.0 OR PolyForm Small Business 1.0.0 seleccionadas en Legal V0.1","grafo Windows (incluye build/proc-macros)","repositorio local HIS",""
"cargo","hkdf","0.12.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/KDFs/","7b5f8eb2ad728638ea2c7d47a21db23b7b58a72ed6a38256b8a1849f15fbbdf7"
"cargo","hmac","0.12.1","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/MACs","6c49c37c09c17a53d937dfbb742eb3a961d65a994e6bcdcf37e7399d0cc8ab5e"
"cargo","home","0.5.12","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/cargo","cc627f471c528ff0c4a49e1d5e60450c8f6461dd6d10ba9dcd3a61d3dff7728d"
"cargo","html5ever","0.38.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/html5ever","1054432bae2f14e0061e33d23402fbaa67a921d319d56adc6bcf887ddad1cbc2"
"cargo","http","1.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/hyperium/http","918d3568bebf352712bc2ef3d46a8bcf1a75b373be6539de198e9105cbbf9ce0"
"cargo","http-body","1.1.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/http-body/1.1.0","ca2a8f2913ee65f60facd6a5905613afaa448497a0230cc41ce022d93290bc2c"
"cargo","http-body-util","0.1.5","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/http-body-util/0.1.5","23169fe34a5fbcdd3f3862e78fb9b6fccd5f02a6dc6f732547005d45631ce71c"
"cargo","httparse","1.10.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/httparse/1.10.1","6dbf3de79e51f3d586ab4cb9d5c3e2c14aa28ed23d180cf89b4df0454a69cc87"
"cargo","hyper","1.11.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/hyper/1.11.0","d22053281f852e11534f5198498373cbb59295120a20771d90f7ed1897490a72"
"cargo","hyper-util","0.1.20","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/hyper-util/0.1.20","96547c2556ec9d12fb1578c4eaf448b04993e7fb79cbaad930a656880a6bdfa0"
"cargo","iana-time-zone","0.1.65","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/iana-time-zone/0.1.65","e31bc9ad994ba00e440a8aa5c9ef0ec67d5cb5e5cb0cc7f8b744a35b389cc470"
"cargo","iana-time-zone-haiku","0.1.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/iana-time-zone-haiku/0.1.2","f31827a206f56af32e590ba56d5d2d085f558508192593743f16b2306495269f"
"cargo","ico","0.5.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mdsteele/rust-ico","3e795dff5605e0f04bff85ca41b51a96b83e80b281e96231bcaaf1ac35103371"
"cargo","icu_collections","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","fa68d21081c4a05d5a901a1c62add574c77048b6a1c67be3b50ce0b60d4ca513"
"cargo","icu_locale_core","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","d56e28588da92eee5c3201a6eff33fabdd49b62269c8938d4ff050ce4d900deb"
"cargo","icu_normalizer","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","12f9cf5f235641ed274641dd81c3f28d870e276763d0797aeeab72317b1c646f"
"cargo","icu_normalizer_data","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","1563da1ed3e0b3bf3d74c9b85917ac9c56464d2f57242270c09c9e752f8021a0"
"cargo","icu_properties","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","7e7ca276ad3145661a65914e6daf131ca5120cd3dcee8f8f3214b8875184a148"
"cargo","icu_properties_data","2.3.0","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","e590f038c1464a96894fd6d10127e90a8be4509f56ff7ecef851b15cee0b7caa"
"cargo","icu_provider","2.3.1","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","d27bbb9d3abbefac45d55f647c9de1d44aafcd1186eb91879afef17c396c3e73"
"cargo","ident_case","1.0.1","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/TedDriggs/ident_case","b9e0384b61958566e926dc50660321d12159025e767c18e043daf26b70104c39"
"cargo","idna","1.1.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/rust-url/","3b0875f23caa03898994f6ddc501886a45c7d3d62d04d2d90788d47be1b1e4de"
"cargo","idna_adapter","1.2.2","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/hsivonen/idna_adapter","cb68373c0d6620ef8105e855e7745e18b0d00d3bdb07fb532e434244cdb9a714"
"cargo","indexmap","1.9.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/bluss/indexmap","bd070e393353796e801d209ad339e89596eb4c8d430d18ede6a1cced8fafbd99"
"cargo","indexmap","2.14.0","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/indexmap-rs/indexmap","d466e9454f08e4a911e14806c24e16fba1b4c121d1ea474396f396069cf949d9"
"cargo","infer","0.19.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/bojand/infer","a588916bfdfd92e71cacef98a63d9b1f0d74d6599980d11894290e7ddefffcf7"
"cargo","inout","0.1.4","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/utils","879f10e63c20629ecabbb64a8010319738c66a5cd0c29b02d63d272b03751d01"
"cargo","ipnet","2.12.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/ipnet/2.12.1","6a756c3fac73139e83f14c2d742155dd2b78d3ee56597b419a0579b7bdd6dd78"
"cargo","is-docker","0.2.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/is-docker/0.2.0","928bae27f42bc99b60d9ac7334e3a21d10ad8f1835a4e12ec3ec0464765ed1b3"
"cargo","is-wsl","0.4.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/is-wsl/0.4.0","173609498df190136aa7dea1a91db051746d339e18476eed5ca40521f02d7aa5"
"cargo","itoa","1.0.18","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dtolnay/itoa","8f42a60cbdf9a97f5d2305f08a87dc4e09308d1276d28c869c684d7777685682"
"cargo","javascriptcore-rs","1.1.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/javascriptcore-rs/1.1.2","ca5671e9ffce8ffba57afc24070e906da7fc4b1ba66f2cabebf61bf2ea257fcc"
"cargo","javascriptcore-rs-sys","1.1.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/javascriptcore-rs-sys/1.1.1","af1be78d14ffa4b75b66df31840478fef72b51f8c2465d4ca7c194da9f7a5124"
"cargo","jiff","0.2.35","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/jiff","668b7183bd07af9a4885f5c35b0cc5c83c4607a913c16b7e17291832910d2dcc"
"cargo","jiff-core","0.1.0","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/jiff","7feca88439efe53da3754500c1851dedf3cb36c524dd5cf8225cc0794de95d09"
"cargo","jiff-static","0.2.35","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/jiff-static/0.2.35","3a69dcb3a21cfb32ce1cd056169337ca284af0766dd766e7878819b251a49204"
"cargo","jiff-tzdb","0.1.8","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/jiff","142bd39932ad231f10513df9ab62661fead8719872150b7ad02a2df79f4e141e"
"cargo","jiff-tzdb-platform","0.1.3","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/jiff","875a5a69ac2bab1a891711cf5eccbec1ce0341ea805560dcd90b7a2e925132e8"
"cargo","jni","0.21.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/jni/0.21.1","1a87aa2bb7d2af34197c04845522473242e1aa17c12f4935d5856491a7fb8c97"
"cargo","jni-sys","0.3.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/jni-sys/0.3.1","41a652e1f9b6e0275df1f15b32661cf0d4b78d4d87ddec5e0c3c20f097433258"
"cargo","jni-sys","0.4.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/jni-sys/0.4.1","c6377a88cb3910bee9b0fa88d4f42e1d2da8e79915598f65fb0c7ee14c878af2"
"cargo","jni-sys-macros","0.4.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/jni-sys-macros/0.4.1","38c0b942f458fe50cdac086d2f946512305e5631e720728f2a61aabcd47a6264"
"cargo","jobserver","0.1.35","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/jobserver-rs","1c00acbd29eabad4a2392fa0e921c874934dbbf4194312ad20f04a0ed67a3cb3"
"cargo","js-sys","0.3.104","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/js-sys/0.3.104","0e0c1080212aad755ea003d18543e8768dd432c48819efd73a7bf1e39b7a5a3a"
"cargo","json-patch","3.0.1","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/idubrov/json-patch","863726d7afb6bc2590eeff7135d923545e5e964f004c2ccf8716c25e70a86f08"
"cargo","jsonptr","0.6.3","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/chanced/jsonptr","5dea2b27dd239b2556ed7a25ba842fe47fd602e7fc7433c2a8d6106d4d9edd70"
"cargo","keyboard-types","0.7.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/pyfisch/keyboard-types","b750dcadc39a09dbadd74e118f6dd6598df77fa01df0cfcdc52c28dece74528a"
"cargo","lazy_static","1.5.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang-nursery/lazy-static.rs","bbd2bcb4c963f2ddae06a2efc7e9f3591312473c50c6685e1f298068316e66fe"
"cargo","libappindicator","0.9.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/libappindicator/0.9.0","03589b9607c868cc7ae54c0b2a22c8dc03dd41692d48f2d7df73615c6a95dc0a"
"cargo","libappindicator-sys","0.9.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/libappindicator-sys/0.9.0","6e9ec52138abedcc58dc17a7c6c0c00a2bdb4f3427c7f63fa97fd0d859155caf"
"cargo","libc","0.2.189","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/libc","3eaf3ede3fee6db1a4c2ee091bf8a8b4dccdc6d17f656fb07896ee72867612f2"
"cargo","libdbus-sys","0.2.7","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/libdbus-sys/0.2.7","328c4789d42200f1eeec05bd86c9c13c7f091d2ba9a6ea35acdf51f31bc0f043"
"cargo","libloading","0.7.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/libloading/0.7.4","b67380fd3b2fbe7527a606e18729d21c6f3951633d0500574c4dc22d2d638b9f"
"cargo","libm","0.2.16","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/compiler-builtins","b6d2cec3eae94f9f509c767b45932f1ada8350c4bdb85af2fcab4a3c14807981"
"cargo","libredox","0.1.20","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/libredox/0.1.20","28d0a00925a9f930d679b6789b721e3a7f9ed110f41b86d2497caa780c3a070a"
"cargo","libsqlite3-sys","0.30.1","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/rusqlite/rusqlite","2e99fb7a497b1e3339bc746195567ed8d3e24945ecd636e3619d20b9de9e9149"
"cargo","linux-raw-sys","0.12.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/linux-raw-sys/0.12.1","32a66949e030da00e8c7d4434b251670a91556f4144941d37452769c25d58a53"
"cargo","litemap","0.8.3","Unicode-3.0","grafo Windows (incluye build/proc-macros)","https://github.com/unicode-org/icu4x","47d9d19d1d6efa0109d2f65ff4c85cddd50bd572e5a00127ab10987290bcefae"
"cargo","lock_api","0.4.14","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Amanieu/parking_lot","224399e74b87b5f3557511d98dff8b14089b3dadafcab6bb93eab67d3aace965"
"cargo","log","0.4.34","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-lang/log","f9f8bd3e56ce4dfc153cf470fffbfa98c7620958b312ca5c3a4b8d5181fd13c6"
"cargo","lzma-rs","0.3.0","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/gendx/lzma-rs","297e814c836ae64db86b36cf2a557ba54368d03f6afcd7d947c266692f71115e"
"cargo","lzma-sys","0.1.20","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/alexcrichton/xz2-rs","5fda04ab3764e6cde78b9974eec4f779acaba7c4e84b36eca3cf77c581b85d27"
"cargo","markup5ever","0.38.0","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/servo/html5ever","8983d30f2915feeaaab2d6babdd6bc7e9ed1a00b66b5e6d74df19aa9c0e91862"
"cargo","md-5","0.10.6","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/RustCrypto/hashes","d89e7ee0cfbedfc4da3340218492196241d89eefb6dab27de5df917a6d2e78cf"
"cargo","memchr","2.8.3","Unlicense OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/BurntSushi/memchr","cf8baf1c55e62ffcace7a9f06f4bd9cd3f0c4beb022d3b367256b91b87513d98"
"cargo","memoffset","0.9.1","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/memoffset/0.9.1","488016bfae457b036d996092f6cb448677611ce4449e970ceaf42695203f218a"
"cargo","mime","0.3.17","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/hyperium/mime","6877bb514081ee2a7ff5ef9de3281f14a4dd4bceac4c09388074a6b5df8a139a"
"cargo","miniz_oxide","0.8.9","MIT OR Zlib OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/Frommi/miniz_oxide/tree/master/miniz_oxide","1fa76a2c86f704bdb222d66965fb3d63269ce38518b83cb0575fca855ebb6316"
"cargo","mio","1.2.2","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/tokio-rs/mio","30d65c71f1ce40ab09135ce117d742b9f8a19ff91a41a8b57ed50bc2de59c427"
"cargo","muda","0.19.3","Apache-2.0 OR MIT","grafo Windows (incluye build/proc-macros)","https://github.com/tauri-apps/muda","1dd04e60bc0b07438a6771710ee1698f98f6ebbc7f89b61264af1563b8aeb878"
"cargo","ndk","0.9.0","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/ndk/0.9.0","c3f42e7bbe13d351b6bead8286a43aac9534b82bd3cc43e47037f012ebfd62d4"
"cargo","ndk-sys","0.6.0+11769913","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/ndk-sys/0.6.0+11769913","ee6cda3051665f1fb8d9e08fc35c96d5a244fb1be711a03b71118828afc9a873"
"cargo","new_debug_unreachable","1.0.6","MIT","grafo Windows (incluye build/proc-macros)","https://github.com/mbrubeck/rust-debug-unreachable","650eef8c711430f1a879fdd01d4745a7deea475becfb90269c06775983bbf086"
"cargo","num-bigint-dig","0.8.6","MIT/Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/dignifiedquire/num-bigint","e661dda6640fad38e827a6d4a310ff4763082116fe217f279885c97f511bb0b7"
"cargo","num-conv","0.2.2","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/jhpratt/num-conv","521739c6d2bac4aa25192232afe6841231376b2b26d4d9fae5ecf8ca5772e441"
"cargo","num-integer","0.1.47","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-num/num-integer","7ce2d95d4b3734dc35aa2f45e1aa22cd416814592a4f9d9205e11affd5b8e10b"
"cargo","num-iter","0.1.46","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-num/num-iter","c92800bd69a1eac91786bcfe9da64a897eb72911b8dc3095decbd07429e8048b"
"cargo","num-traits","0.2.19","MIT OR Apache-2.0","grafo Windows (incluye build/proc-macros)","https://github.com/rust-num/num-traits","071dfc062690e90b734c0b2273ce72ad0ffa95f0c74596bc250dcfd960262841"
"cargo","num_enum","0.7.6","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/num_enum/0.7.6","5d0bca838442ec211fa11de3a8b0e0e8f3a4522575b5c4c06ed722e005036f26"
"cargo","num_enum_derive","0.7.6","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/num_enum_derive/0.7.6","680998035259dcfcafe653688bf2aa6d3e2dc05e98be6ab46afb089dc84f1df8"
"cargo","objc2","0.6.4","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2/0.6.4","3a12a8ed07aefc768292f076dc3ac8c48f3781c8f2d5851dd3d98950e8c5a89f"
"cargo","objc2-app-kit","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-app-kit/0.3.2","d49e936b501e5c5bf01fda3a9452ff86dc3ea98ad5f283e1455153142d97518c"
"cargo","objc2-cloud-kit","0.3.2","NOT CACHED","lock multiplataforma; no resuelto para Windows","https://crates.io/crates/objc2-cloud-kit/0.3.2","73ad74d880bb43877038da939b7427bba67e9dd42004a18b809ba7d87cee241c"
